"id","surface","confidence","kind","file","line","pointer","text"
"STR-0909","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","235","","cancel"
"STR-0910","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","239","","연결된 폰"
"STR-0911","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","241","","아직 등록된 폰이 없습니다. 위에서 QR을 발행해 폰의 AgentParty 앱으로 스캔하세요."
"STR-0912","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","287","","패턴은 서로 다른 점 6~9개를 이어야 합니다."
"STR-0913","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","287","","PIN은 숫자 6자리여야 합니다."
"STR-0914","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","291","","패턴 확인 값이 다릅니다."
"STR-0915","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","291","","PIN 확인 값이 다릅니다."
"STR-0916","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","309","","연결 잠금"
"STR-0917","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","312","","새로 연결할 때마다 이 PC에서 정한 PIN 또는 패턴을 폰에 입력해야 합니다. 입력값은 폰에 저장되지 않습니다."
"STR-0918","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","316","","${…} 사용 중"
"STR-0919","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","316","","6자리 PIN"
"STR-0920","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","316","","사용 안 함"
"STR-0921","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","316","","패턴"
"STR-0922","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","318","","연결 잠금 방식"
"STR-0923","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","319","","6자리 PIN"
"STR-0924","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","320","","패턴"
"STR-0925","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","325","","새 PIN"
"STR-0926","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","326","","새 PIN"
"STR-0927","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","329","","PIN 확인"
"STR-0928","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","330","","PIN 확인"
"STR-0929","renderer-ui","high","jsx-label","src/renderer/app/MobileLinkTab.tsx","335","","새 패턴"
"STR-0930","renderer-ui","high","jsx-label","src/renderer/app/MobileLinkTab.tsx","336","","패턴 확인"
"STR-0931","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","342","","잠금 변경"
"STR-0932","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","342","","잠금 설정"
"STR-0933","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","346","","잠금 해제"
"STR-0934","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","346","","정말 해제"
"STR-0935","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","349","","변경하거나 해제하면 현재 폰 연결이 모두 종료됩니다."
"STR-0936","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","381","","${…}번 점"
"STR-0937","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","389","","다시 그리기"
"STR-0938","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","432","","폰 연결하기"
"STR-0939","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","437","","QR이 만료되었습니다(2분). 다시 발행하세요."
"STR-0940","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","440","","폰이 등록되었습니다."
"STR-0941","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","446","","서버에 연결돼 있지 않습니다(재시도 중). 지금 발행하면 폰이"
"STR-0942","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","447","","${…} 주소를"
"STR-0943","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","447","","이 주소를"
"STR-0944","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","447","","저장합니다.
 주소가 잘못돼 있으면 그 폰은 연결되지 않습니다. 연결이 돌아온 뒤 발행하는 편이 안전합니다."
"STR-0945","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","455","","QR 발행"
"STR-0946","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","457","","폰의 AgentParty 앱에서 “PC 연결”을 눌러 스캔하세요. QR은 2분간 한 번만 쓸 수 있습니다."
"STR-0947","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","465","","폰에서 이 QR을 스캔하세요."
"STR-0948","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","471","","이 스캔했습니다. 폰 화면의 숫자와 아래 숫자가 같은지 확인하세요."
"STR-0949","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","473","","확인 코드"
"STR-0950","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","476","","숫자가 다르면"
"STR-0951","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","476","","취소"
"STR-0952","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","476","","하세요. 다른 기기가 끼어든 것입니다."
"STR-0953","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","483","","일치"
"STR-0954","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","487","","취소"
"STR-0955","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","517","","QR을 그리지 못했습니다:"
"STR-0956","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","533","","남음"
"STR-0957","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","554","","폰 이름"
"STR-0958","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","558","","마지막 접속"
"STR-0959","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","558","","알림 등록됨 ·"
"STR-0960","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","567","","기기 삭제"
"STR-0961","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","567","","정말 삭제"
"STR-0962","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","577","","연결 진단"
"STR-0963","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","581","","폰이 다른 네트워크에서 연결되지 않을 때, 원인이 이 PC의 인터넷 회선인지 확인합니다."
"STR-0964","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","591","","바깥 주소"
"STR-0965","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","592","","(사설)"
"STR-0966","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","592","","확인되지 않음"
"STR-0967","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","595","","포트 매핑"
"STR-0968","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","599","","없음"
"STR-0969","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","616","","진단 실행"
"STR-0970","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","616","","진단 중…"
"STR-0971","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","642","","서버"
"STR-0972","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","645","","기본값은 운영자 서버입니다. 직접 띄운 서버를 쓰려면 주소를 바꾸세요 — 이 서버는 주소를 이어줄 뿐 대화 내용을 볼 수 없습니다."
"STR-0973","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","649","","시그널링 서버"
"STR-0974","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","656","","푸시 서버"
"STR-0975","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","663","","이 PC 이름"
"STR-0976","renderer-ui","high","jsx-placeholder","src/renderer/app/MobileLinkTab.tsx","666","","폰의 기기 목록에 이 이름으로 보입니다"
"STR-0977","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","678","","공유기 포트 자동 열기"
"STR-0978","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","680","","UPnP/NAT-PMP로 포트를 열어 직결 성공률을 높입니다."
"STR-0979","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","693","","저장"
"STR-0980","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","693","","저장됨"
"STR-0981","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","695","","저장하면 시그널링 연결이 새 주소로 다시 맺어집니다."
"STR-0982","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","702","","없음"
"STR-0983","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","704","","방금"
"STR-0984","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","705","","${…}분 전"
"STR-0985","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","706","","${…}시간 전"
"STR-0986","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","52","","기록 새로고침"
"STR-0987","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","55","","활성 세션"
"STR-0988","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","57","","활성 세션이 없습니다"
"STR-0989","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","60","","Claude Code"
"STR-0990","renderer-ui","high","jsx-title","src/renderer/app/secondaryViews.tsx","61","","닫기"
"STR-0991","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","67","","이전 세션"
"STR-0992","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","70","","이어갈 수 있는 세션이 없습니다"
"STR-0993","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","86","","사용 가능"
"STR-0994","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","87","","설정됨"
"STR-0995","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","88","","정상"
"STR-0996","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","89","","인증 대기"
"STR-0997","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","90","","미설정"
"STR-0998","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","91","","유효하지 않음"
"STR-0999","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","92","","네트워크 오류"
"STR-1000","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","120","","다른 브라우저에서 열려면 이 주소를 복사하세요"
"STR-1001","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","136","","복사"
"STR-1002","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","136","","복사됨"
"STR-1003","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","171","","컨텍스트 임계치 초과 시 자동 압축"
"STR-1004","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","172","","새 멤버는 이 기본값으로 생성됩니다. 멤버별로 런타임에서 개별 조정할 수 있습니다."
"STR-1005","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","184","","기본 압축 임계치 · 컨텍스트 사용률"
"STR-1006","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","201","","% 미만 ·"
"STR-1007","renderer-ui","high","jsx-text","src/renderer/app/secondaryViews.tsx","201","","% 초과는 설정할 수 없습니다."
"STR-1008","renderer-candidate","medium","template","src/renderer/app/secondaryViews.tsx","216","","${…}분"
"STR-1009","renderer-candidate","medium","template","src/renderer/app/secondaryViews.tsx","216","","${…}시간"
