"id","surface","confidence","kind","file","line","pointer","text","suggested_text_ko"
"STR-0879","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","51","","상대마다 다른 포트를 배정하는 방식이라, 서로의 주소를 미리 알아내는 P2P 방식이 통하지 않습니다. 직결 실패의 가장 흔한 원인입니다.","연결 상대마다 다른 포트를 할당하므로 P2P 연결에 필요한 상대 주소를 미리 확인할 수 없습니다. 직접 연결이 실패하는 주요 원인입니다."
"STR-0880","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","52","","공유기의 NAT 유형을 'full cone'/'개방형'으로 바꿀 수 있는지 확인하세요. 안 되면 같은 Wi-Fi에서 사용하세요.",""
"STR-0881","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","55","","IPv6 전용 회선",""
"STR-0882","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","57","","이 PC는 IPv6만 쓰고 있습니다. 폰이 IPv4 전용 망에 있으면 서로 닿을 주소가 없습니다.","이 PC는 IPv6만 사용합니다. 모바일 기기가 IPv4 전용 네트워크에 있으면 서로 연결할 수 있는 주소가 없습니다."
"STR-0883","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","58","","폰과 PC 모두 IPv6를 쓰는 망이면 연결됩니다. 아니면 같은 Wi-Fi에서 사용하세요.","모바일 기기와 PC가 모두 IPv6를 사용하는 네트워크에서는 연결할 수 있습니다. 그렇지 않으면 동일한 Wi-Fi에서 사용하세요."
"STR-0884","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","61","","판단 실패","네트워크 유형 확인 실패"
"STR-0885","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","63","","STUN 응답을 받지 못해 네트워크 종류를 알아내지 못했습니다. 방화벽이 UDP를 막고 있을 수 있습니다.","STUN 응답을 받지 못해 네트워크 유형을 확인할 수 없습니다. 방화벽에서 UDP 통신을 차단했을 수 있습니다."
"STR-0886","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","64","","방화벽에서 AgentParty의 UDP 통신을 허용한 뒤 진단을 다시 실행하세요.",""
"STR-0887","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","70","","꺼짐",""
"STR-0888","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","71","","연결 중…",""
"STR-0889","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","72","","인증 중…",""
"STR-0890","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","73","","대기 중",""
"STR-0891","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","74","","재시도 대기",""
"STR-0892","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","75","","실패",""
"STR-0893","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","159","","연결 상태",""
"STR-0894","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","162","","연결됩니다. 대화 내용은 중계 서버를 지나지 않고, 서버는 두 기기가 서로를 찾도록 주소만 이어줍니다.","직접 연결됩니다. 대화 내용은 중계 서버를 통과하지 않으며, 서버는 두 기기가 서로를 찾을 수 있도록 주소 정보만 전달합니다."
"STR-0895","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","162","","직접",""
"STR-0896","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","162","","폰의 AgentParty 앱이 이 PC에","모바일 기기의 AgentParty 앱이 이 PC에"
"STR-0897","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","169","","꺼짐",""
"STR-0898","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","169","","읽는 중…",""
"STR-0899","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","172","","연결된 폰 ${…}대 · 등록 ${…}대","연결된 모바일 기기 ${…}대 · 등록 ${…}대"
"STR-0900","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","185","","모바일 연결 사용",""
"STR-0901","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","187","","끄면 이 PC는 시그널링 서버에 접속하지 않고, 연결된 폰은 즉시 끊깁니다.","이 기능을 끄면 이 PC는 시그널링 서버에 연결하지 않으며, 연결된 모바일 기기의 연결이 즉시 종료됩니다."
"STR-0902","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","197","","대기",""
"STR-0903","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","197","","조작 중",""
"STR-0904","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","201","","같은 네트워크 직결",""
"STR-0905","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","201","","릴레이",""
"STR-0906","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","201","","직결",""
"STR-0907","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","202","","· 워크스페이스 ${…}",""
"STR-0908","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","209","","연결 끊기",""
"STR-0909","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","236","","cancel",""
"STR-0910","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","239","","연결된 폰","연결된 모바일 기기"
"STR-0911","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","241","","아직 등록된 폰이 없습니다. 위에서 QR을 발행해 폰의 AgentParty 앱으로 스캔하세요.","등록된 모바일 기기가 없습니다. 위에서 QR 코드를 발급한 후 모바일 기기의 AgentParty 앱으로 스캔하세요."
"STR-0912","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","288","","패턴은 서로 다른 점 6~9개를 이어야 합니다.",""
"STR-0913","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","288","","PIN은 숫자 6자리여야 합니다.",""
"STR-0914","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","292","","패턴 확인 값이 다릅니다.",""
"STR-0915","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","292","","PIN 확인 값이 다릅니다.",""
"STR-0916","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","309","","연결 잠금",""
"STR-0917","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","312","","새로 연결할 때마다 이 PC에서 정한 PIN 또는 패턴을 폰에 입력해야 합니다. 입력값은 폰에 저장되지 않습니다.","새 기기를 연결할 때마다 이 PC에서 설정한 PIN 또는 패턴을 모바일 기기에 입력해야 합니다. 입력값은 모바일 기기에 저장되지 않습니다."
"STR-0918","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","317","","${…} 사용 중",""
"STR-0919","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","317","","6자리 PIN",""
"STR-0920","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","317","","사용 안 함",""
"STR-0921","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","317","","패턴",""
"STR-0922","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","318","","연결 잠금 방식",""
"STR-0923","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","319","","6자리 PIN",""
"STR-0924","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","320","","패턴",""
"STR-0925","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","325","","새 PIN",""
"STR-0926","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","326","","새 PIN",""
"STR-0927","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","329","","PIN 확인",""
"STR-0928","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","330","","PIN 확인",""
"STR-0929","renderer-ui","high","jsx-label","src/renderer/app/MobileLinkTab.tsx","335","","새 패턴",""
"STR-0930","renderer-ui","high","jsx-label","src/renderer/app/MobileLinkTab.tsx","336","","패턴 확인",""
"STR-0931","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","343","","잠금 변경",""
"STR-0932","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","343","","잠금 설정",""
"STR-0933","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","347","","잠금 해제",""
"STR-0934","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","347","","정말 해제","해제 확인"
"STR-0935","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","349","","변경하거나 해제하면 현재 폰 연결이 모두 종료됩니다.","잠금 방식을 변경하거나 해제하면 현재 모바일 기기 연결이 모두 종료됩니다."
"STR-0936","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","381","","${…}번 점",""
"STR-0937","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","389","","다시 그리기",""
"STR-0938","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","432","","폰 연결하기","모바일 기기 연결"
"STR-0939","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","437","","QR이 만료되었습니다(2분). 다시 발행하세요.","QR 코드가 만료되었습니다(2분). 다시 발급하세요."
"STR-0940","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","440","","폰이 등록되었습니다.","모바일 기기가 등록되었습니다."
"STR-0941","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","446","","서버에 연결돼 있지 않습니다(재시도 중). 지금 발행하면 폰이","서버에 연결되어 있지 않습니다(재시도 중). 현재 QR 코드를 발급하면 모바일 기기에"
"STR-0942","renderer-candidate","medium","template","src/renderer/app/MobileLinkTab.tsx","449","","${…} 주소를",""
"STR-0943","renderer-candidate","medium","literal","src/renderer/app/MobileLinkTab.tsx","449","","이 주소를",""
"STR-0944","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","447","","저장합니다.
 주소가 잘못돼 있으면 그 폰은 연결되지 않습니다. 연결이 돌아온 뒤 발행하는 편이 안전합니다.","저장됩니다. 주소가 올바르지 않으면 해당 기기는 연결되지 않습니다. 서버 연결이 복구된 후 QR 코드를 발급하는 것을 권장합니다."
"STR-0945","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","455","","QR 발행","QR 코드 발급"
"STR-0946","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","457","","폰의 AgentParty 앱에서 “PC 연결”을 눌러 스캔하세요. QR은 2분간 한 번만 쓸 수 있습니다.","모바일 기기의 AgentParty 앱에서 “PC 연결”을 선택하여 스캔하세요. QR 코드는 2분 동안 한 번만 사용할 수 있습니다."
"STR-0947","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","465","","폰에서 이 QR을 스캔하세요.","모바일 기기에서 이 QR 코드를 스캔하세요."
"STR-0948","renderer-ui","high","jsx-text","src/renderer/app/MobileLinkTab.tsx","471","","이 스캔했습니다. 폰 화면의 숫자와 아래 숫자가 같은지 확인하세요.","모바일 기기에서 QR 코드를 스캔했습니다. 기기 화면의 숫자와 아래 숫자가 일치하는지 확인하세요."
"STR-0949","renderer-ui","high","jsx-aria-label","src/renderer/app/MobileLinkTab.tsx","473","","확인 코드",""
